Time,Dist,Vfront,Vrear,LapMeter,F_Susp,R_Susp,F_Brake,Throttle,RPM ECU,Bike_Acc
117.63,15917.00,231.30,243.30,5238.50,11.00,10.50,0.00,100.00,12898.00,4.60
117.65,15918.00,232.20,243.90,5239.00,11.50,10.90,0.00,100.00,12890.00,4.60
117.66,15919.00,232.00,243.10,5240.90,11.70,11.10,0.00,100.00,12911.00,4.60
117.68,15920.00,231.20,243.20,5240.90,12.10,11.10,0.00,100.00,12898.00,4.70
117.70,15921.00,232.40,244.40,5242.60,12.80,11.10,0.00,100.00,12999.00,4.70
117.71,15922.00,233.30,244.70,5243.60,14.10,11.10,0.00,100.00,12950.00,4.60
117.73,15923.00,233.30,244.30,5244.30,14.90,11.10,0.00,100.00,12944.00,4.50
117.74,15924.00,232.80,244.10,5246.20,15.70,11.50,0.00,100.00,12919.00,4.20
117.76,15925.00,233.40,245.10,5246.20,16.20,11.70,0.00,100.00,12984.00,4.00
117.77,15926.00,234.00,245.00,5247.80,16.60,12.00,0.00,100.00,12959.00,3.80
117.79,15927.00,234.10,244.90,5248.80,16.80,12.00,0.00,100.00,13027.00,3.70
117.80,15928.00,233.90,245.30,5249.10,17.10,12.00,0.00,100.00,13017.00,3.60
117.82,15929.00,234.00,246.10,5251.00,17.40,11.90,0.00,100.00,13036.00,3.50
117.84,15930.00,234.80,245.90,5251.40,17.30,11.90,0.00,100.00,13018.00,3.50
117.85,15931.00,235.00,246.00,5252.70,17.40,11.70,0.00,100.00,13091.00,3.50
117.87,15932.00,234.80,246.70,5254.00,16.90,11.50,0.00,100.00,13079.00,3.60
117.88,15933.00,234.20,248.20,5254.00,16.80,11.20,0.00,100.00,13108.00,3.60
117.90,15934.00,236.10,247.30,5256.30,16.20,11.00,0.00,100.00,13110.00,3.70
117.91,15935.00,236.10,247.30,5256.60,16.10,10.90,0.00,100.00,13124.00,3.70
117.93,15936.00,235.40,247.90,5257.60,15.90,10.90,0.00,100.00,13127.00,3.60
117.94,15937.00,234.80,248.80,5259.20,15.60,10.80,0.00,100.00,13142.00,3.50
117.96,15938.00,237.00,248.10,5259.20,15.30,10.70,0.00,100.00,13140.00,3.50
117.98,15939.00,236.80,248.20,5261.10,14.90,10.70,0.00,100.00,13181.00,3.30
117.99,15940.00,236.10,249.20,5261.90,15.00,10.40,0.00,100.00,13211.00,3.20
118.01,15941.00,236.10,249.80,5262.60,15.20,10.50,0.00,100.00,13200.00,3.10
118.02,15942.00,237.70,249.00,5264.50,15.40,10.50,0.00,100.00,13185.00,3.00
118.04,15943.00,237.60,248.90,5264.50,15.40,10.80,0.00,100.00,13196.00,3.00
118.05,15944.00,237.00,249.80,5266.10,15.20,10.80,0.00,100.00,13235.00,3.10
118.07,15945.00,236.90,250.10,5267.10,14.40,10.80,0.00,100.00,13219.00,3.30
118.08,15946.00,237.50,249.90,5267.40,13.50,10.30,0.00,100.00,13320.00,3.60
118.10,15947.00,238.10,250.50,5269.30,13.20,10.00,0.00,100.00,13333.00,3.80
118.11,15948.00,237.90,251.80,5269.70,13.50,9.60,0.00,100.00,13344.00,4.10
118.13,15949.00,237.70,251.90,5270.80,13.50,9.60,0.00,100.00,13213.00,4.10
118.15,15950.00,237.90,250.80,5272.40,13.70,9.70,0.00,100.00,13305.00,4.10
118.16,15951.00,239.80,250.50,5272.40,14.50,10.20,0.00,100.00,13322.00,3.80
118.18,15952.00,239.40,251.30,5274.50,14.70,10.50,0.00,100.00,13310.00,3.20
118.19,15953.00,238.60,251.60,5275.00,14.90,11.00,0.00,100.00,13305.00,2.50
118.21,15954.00,238.70,251.00,5275.60,14.90,11.40,0.00,100.00,13115.00,1.80
118.22,15955.00,240.90,249.00,5277.70,15.10,11.80,0.00,100.00,12463.00,1.10
118.24,15956.00,240.20,246.00,5277.70,16.20,12.70,0.00,100.00,12299.00,0.60
118.25,15957.00,239.30,244.50,5279.00,18.60,13.00,0.00,100.00,12011.00,0.30
118.27,15958.00,239.00,243.60,5280.40,22.30,12.30,0.00,100.00,12165.00,0.30
118.28,15959.00,239.50,242.50,5280.40,25.40,12.00,0.00,100.00,13104.00,0.50
118.30,15960.00,239.30,248.80,5282.60,26.80,11.10,0.00,100.00,11919.00,1.10
118.31,15961.00,239.30,254.00,5283.00,27.40,9.90,0.00,100.00,11827.00,1.70
118.33,15962.00,239.10,253.80,5284.00,25.30,10.90,0.00,100.00,11625.00,2.20
118.34,15963.00,238.90,249.60,5285.60,21.70,11.40,0.00,100.00,11870.00,2.70
118.36,15964.00,240.30,252.20,5285.60,20.20,10.20,0.00,100.00,12057.00,3.10
118.37,15965.00,240.50,256.00,5287.30,20.30,9.20,0.00,100.00,12137.00,3.20
118.39,15966.00,240.10,256.90,5288.40,20.10,8.90,0.00,100.00,12041.00,3.30
118.41,15967.00,239.60,254.60,5288.70,18.20,9.20,0.00,100.00,11720.00,3.30
118.42,15968.00,241.20,251.70,5290.60,16.10,10.30,0.00,100.00,11736.00,3.10
118.44,15969.00,241.20,252.60,5291.00,14.50,10.90,0.00,100.00,11917.00,3.00
118.45,15970.00,240.70,253.60,5292.30,14.70,11.10,0.00,100.00,11963.00,2.90
118.47,15971.00,240.70,254.00,5293.70,15.20,11.00,0.00,100.00,11916.00,2.80
118.48,15972.00,241.50,253.20,5293.70,15.50,11.30,0.00,100.00,11774.00,2.90
118.50,15973.00,241.50,252.90,5295.60,15.30,11.80,0.00,100.00,11867.00,3.00
118.51,15974.00,241.60,253.20,5296.30,15.80,12.10,0.00,100.00,11899.00,3.00
118.53,15975.00,241.50,253.70,5297.00,16.40,11.90,0.00,100.00,11990.00,3.10
118.54,15976.00,241.10,254.10,5299.00,17.70,11.80,0.00,100.00,11896.00,3.10
118.56,15977.00,242.50,254.30,5299.00,17.80,11.80,0.00,100.00,11885.00,3.20
118.57,15978.00,242.80,254.30,5300.40,18.20,11.90,0.00,100.00,11891.00,3.30
118.59,15979.00,242.30,254.30,5301.80,18.30,11.80,0.00,100.00,11998.00,3.30
118.60,15980.00,241.50,254.40,5301.80,18.80,11.50,0.00,100.00,11995.00,3.40
118.62,15981.00,242.80,255.40,5303.70,19.00,11.20,0.00,100.00,12010.00,3.40
118.63,15982.00,243.40,255.90,5304.40,18.90,11.10,0.00,100.00,11940.00,3.40
118.65,15983.00,243.40,255.80,5305.10,18.60,11.10,0.00,100.00,11977.00,3.30
118.66,15984.00,243.00,255.10,5307.10,18.50,11.10,0.00,100.00,12059.00,3.20
118.68,15985.00,242.90,255.80,5307.10,18.60,10.90,0.00,100.00,12047.00,3.10
118.69,15986.00,243.80,256.60,5308.40,18.60,10.80,0.00,100.00,12016.00,2.90
118.71,15987.00,244.70,256.90,5309.90,18.80,11.00,0.00,100.00,12007.00,2.70
118.72,15988.00,244.30,256.20,5309.90,18.60,11.20,0.00,100.00,12034.00,2.50
118.74,15989.00,243.50,256.00,5311.90,18.80,11.40,0.00,100.00,12028.00,2.40
118.75,15990.00,243.90,256.60,5312.60,18.40,11.40,0.00,100.00,12053.00,2.40
118.77,15991.00,244.80,257.30,5313.30,18.40,11.50,0.00,100.00,12051.00,2.40
118.78,15992.00,245.00,257.60,5315.30,18.20,11.30,0.00,100.00,12102.00,2.50
118.80,15993.00,244.50,256.90,5315.30,18.10,11.40,0.00,100.00,12038.00,2.60
118.81,15994.00,244.10,257.30,5316.60,17.40,11.10,0.00,100.00,12121.00,2.60
118.83,15995.00,244.50,258.30,5317.90,17.30,10.90,0.00,100.00,12120.00,2.60
118.84,15996.00,246.00,259.10,5317.90,16.90,10.40,0.00,100.00,12182.00,2.50
118.86,15997.00,245.80,258.70,5320.00,17.30,10.20,0.00,100.00,12125.00,2.40
118.87,15998.00,245.10,258.50,5320.70,17.40,10.10,0.00,100.00,12130.00,2.40
118.89,15999.00,244.80,258.70,5321.40,16.90,10.30,0.00,100.00,12092.00,2.40
118.90,16000.00,245.90,259.20,5323.40,16.20,10.30,0.00,100.00,12172.00,2.50
118.92,16001.00,246.00,259.50,5323.40,15.10,10.10,0.00,100.00,12189.00,2.70
118.93,16002.00,245.80,260.10,5324.80,14.30,9.60,0.00,100.00,12251.00,3.00
118.95,16003.00,245.50,260.90,5326.10,13.50,9.10,0.00,100.00,12235.00,3.30
118.96,16004.00,245.00,261.80,5326.10,13.30,8.60,0.00,100.00,12206.00,3.60
118.98,16005.00,246.70,261.50,5328.20,13.20,8.60,0.00,100.00,12216.00,3.80
118.99,16006.00,247.10,260.60,5328.90,13.50,8.60,0.00,100.00,12199.00,3.80
119.01,16007.00,246.90,260.10,5329.60,14.00,8.80,0.00,100.00,12246.00,3.70
119.02,16008.00,246.50,260.90,5331.60,14.50,9.30,0.00,100.00,12189.00,3.60
119.04,16009.00,247.10,260.80,5331.60,14.80,9.70,0.00,100.00,12221.00,3.50
119.05,16010.00,247.60,260.40,5332.70,15.40,10.40,0.00,100.00,12190.00,3.40
119.07,16011.00,247.70,259.70,5334.30,15.60,11.00,0.00,100.00,12204.00,3.30
119.08,16012.00,248.00,259.50,5334.30,15.90,11.60,0.00,100.00,12174.00,3.30
119.09,16013.00,247.00,260.80,5336.10,16.80,11.70,0.00,100.00,12286.00,3.20
119.11,16014.00,247.60,261.30,5337.20,17.80,12.00,0.00,100.00,12168.00,3.10
119.12,16015.00,249.40,260.70,5337.50,18.70,12.30,0.00,100.00,12230.00,3.00
119.14,16016.00,248.90,259.90,5339.60,19.60,12.70,0.00,100.00,12203.00,2.80
119.15,16017.00,248.40,260.40,5339.90,20.20,12.70,0.00,100.00,12269.00,2.50
119.17,16018.00,248.10,261.30,5341.00,20.20,12.70,0.00,100.00,12248.00,2.20
119.18,16019.00,248.10,262.20,5342.60,20.30,12.60,0.00,100.00,12294.00,2.00
119.20,16020.00,249.50,261.60,5342.60,20.20,12.40,0.00,100.00,12288.00,1.70
119.21,16021.00,249.70,261.60,5344.10,20.20,12.00,0.00,100.00,12303.00,1.50
119.23,16022.00,249.20,262.30,5345.40,19.80,11.80,0.00,100.00,12300.00,1.30
119.24,16023.00,248.50,263.50,5345.40,19.70,11.50,0.00,100.00,12335.00,1.20
119.26,16024.00,249.20,263.30,5347.50,18.80,11.10,0.00,100.00,12329.00,1.30
119.27,16025.00,249.40,263.30,5348.20,17.40,10.70,0.00,100.00,12382.00,1.50
119.29,16026.00,249.40,263.90,5348.90,15.70,9.90,0.00,100.00,12408.00,1.80
119.30,16027.00,249.50,265.30,5350.60,14.40,9.20,0.00,100.00,12492.00,2.20
119.32,16028.00,248.50,266.30,5351.00,13.60,8.30,0.00,100.00,12524.00,2.60
119.33,16029.00,249.10,266.20,5352.00,13.30,7.90,0.00,100.00,12454.00,3.00
119.34,16030.00,251.00,265.10,5353.70,13.30,7.70,0.00,100.00,12412.00,3.30
119.36,16031.00,250.40,264.70,5353.70,13.30,8.00,0.00,100.00,12390.00,3.50
119.37,16032.00,250.00,265.20,5355.50,13.00,8.20,0.00,100.00,12440.00,3.60
119.39,16033.00,249.80,265.60,5356.50,12.70,8.50,0.00,100.00,12450.00,3.60
119.40,16034.00,249.80,265.80,5356.50,12.70,8.60,0.00,100.00,12528.00,3.60
119.42,16035.00,251.30,265.30,5358.60,13.00,8.90,0.00,100.00,12401.00,3.40
119.43,16036.00,251.50,264.70,5359.30,13.20,9.30,0.00,100.00,12383.00,3.30
119.45,16037.00,251.10,264.40,5360.00,13.70,10.20,0.00,100.00,12371.00,3.10
119.46,16038.00,250.60,264.60,5362.10,14.50,10.80,0.00,100.00,12436.00,2.80
119.48,16039.00,251.20,264.40,5362.10,15.70,11.30,0.00,100.00,12414.00,2.60
119.49,16040.00,251.80,264.40,5363.20,16.60,11.50,0.00,100.00,12439.00,2.50
119.50,16041.00,252.40,264.70,5364.90,17.40,12.00,0.00,100.00,12363.00,2.40
119.52,16042.00,252.20,264.80,5364.90,17.60,12.40,0.00,100.00,12391.00,2.30
119.53,16043.00,251.60,265.10,5366.60,18.10,12.40,0.00,100.00,12467.00,2.20
119.55,16044.00,251.60,265.20,5367.70,17.60,12.20,0.00,100.00,12467.00,2.20
119.56,16045.00,252.10,265.20,5367.70,17.80,11.70,0.00,100.00,12508.00,2.20
119.58,16046.00,252.40,266.40,5369.70,18.10,11.10,0.00,100.00,12565.00,2.20
119.59,16047.00,252.70,267.10,5370.40,18.80,10.80,0.00,100.00,12463.00,2.30
119.61,16048.00,252.60,267.10,5371.20,18.60,10.70,0.00,100.00,12474.00,2.30
119.62,16049.00,251.90,266.10,5373.30,18.20,10.50,0.00,100.00,12540.00,2.30
119.64,16050.00,252.70,267.00,5373.30,17.60,10.30,0.00,100.00,12565.00,2.40
119.65,16051.00,253.30,268.10,5374.40,17.10,9.90,0.00,100.00,12625.00,2.50
119.66,16052.00,253.30,268.90,5376.10,16.40,9.50,0.00,100.00,12575.00,2.60
119.68,16053.00,253.00,268.70,5376.10,15.90,9.20,0.00,100.00,12580.00,2.70
119.69,16054.00,252.50,267.80,5377.80,15.60,9.20,0.00,100.00,12539.00,2.70
119.71,16055.00,252.80,267.50,5378.90,15.30,9.20,0.00,100.00,12575.00,2.70
119.72,16056.00,254.70,268.00,5378.90,15.60,9.40,0.00,100.00,12575.00,2.70
119.74,16057.00,254.30,268.90,5381.00,16.20,9.50,0.00,100.00,12611.00,2.60
119.75,16058.00,254.00,268.70,5381.70,17.10,9.90,0.00,100.00,12531.00,2.50
119.77,16059.00,253.80,268.00,5382.10,16.80,10.30,0.00,100.00,12524.00,2.50
119.78,16060.00,253.10,267.00,5384.20,16.60,10.80,0.00,100.00,12523.00,2.60
119.79,16061.00,254.30,267.70,5384.60,16.10,10.70,0.00,100.00,12646.00,2.70
119.81,16062.00,255.00,269.00,5385.70,16.10,10.40,0.00,100.00,12619.00,2.80
119.82,16063.00,254.70,270.40,5387.40,16.10,10.20,0.00,100.00,12662.00,2.90
119.84,16064.00,254.40,269.60,5387.40,16.80,10.00,0.00,100.00,12613.00,2.90
119.85,16065.00,254.20,269.00,5388.70,17.70,10.20,0.00,100.00,12588.00,2.70
119.87,16066.00,254.70,268.70,5390.20,18.30,10.40,0.00,100.00,12567.00,2.50
119.88,16067.00,256.00,268.80,5390.20,18.90,10.60,0.00,100.00,12622.00,2.20
119.89,16068.00,255.90,269.40,5391.90,19.40,11.00,0.00,100.00,12641.00,1.90
119.91,16069.00,255.50,269.40,5393.00,19.50,11.20,0.00,100.00,12619.00,1.60
119.92,16070.00,255.10,268.90,5393.40,19.30,11.40,0.00,100.00,12630.00,1.30
119.94,16071.00,254.80,269.00,5395.20,19.00,11.50,0.00,100.00,12647.00,1.20
119.95,16072.00,255.60,269.80,5395.90,18.40,11.40,0.00,100.00,12663.00,1.20
119.97,16073.00,256.30,270.50,5396.60,17.80,11.10,0.00,100.00,12691.00,1.40
119.98,16074.00,255.90,270.80,5398.40,16.90,10.50,0.00,100.00,12739.00,1.50
119.99,16075.00,255.30,271.10,5398.70,16.30,9.80,0.00,100.00,12758.00,1.80
120.01,16076.00,255.10,271.70,5399.80,15.80,9.00,0.00,100.00,12786.00,2.10
120.02,16077.00,255.40,272.50,5401.60,16.10,8.60,0.00,100.00,12764.00,2.40
120.04,16078.00,256.60,273.00,5401.60,16.20,8.40,0.00,100.00,12748.00,2.60
120.05,16079.00,256.80,272.40,5403.00,16.10,8.50,0.00,100.00,12696.00,2.80
120.07,16080.00,256.40,271.50,5404.40,15.40,8.60,0.00,100.00,12750.00,3.00
120.08,16081.00,256.00,271.40,5404.40,15.30,8.60,0.00,100.00,12796.00,3.20
120.09,16082.00,256.00,272.10,5406.20,15.40,8.70,0.00,100.00,12841.00,3.30
