Time,Dist,Vfront,Vrear,LapMeter,F_Susp,R_Susp,F_Brake,Throttle,RPM ECU,Bike_Acc
4.965,11135,266,279.6,376.6,58.8,8.3,5,0.5,11188,-29.4
4.979,11135,265.6,278.8,378.9,64.4,6.7,5.4,0.5,11140,-25.1
4.993,11136,265.5,277,379.2,68.3,5.7,5,0.5,11084,-21.8
5.006,11137,265.5,274.2,379.9,72.2,4.4,4.7,0.5,11038,-18.4
5.02,11138,265.4,271.4,381.8,74.9,3.7,5.1,0.5,10978,-16.4
5.034,11139,264.3,270.1,382.2,77.9,3.2,5.3,0.5,10954,-15.4
5.048,11140,263.4,269.6,382.9,80.4,3.1,5.2,0.5,10887,-15.3
5.062,11141,262.8,269.5,385.2,83.5,2.9,4.7,0.5,10821,-16.1
5.076,11142,263,268.1,385.2,86.1,2.7,4.7,0.5,10776,-17.5
5.089,11143,262.3,267,386.2,88,2.5,5,0.5,10734,-18.6
5.103,11144,260.8,265.8,388.1,89.8,2.2,5.4,0.5,10683,-19.9
5.118,11145,259.7,265.2,388.1,91.1,1.6,5.7,0.5,10622,-20.6
5.131,11146,257.9,264.1,389.6,92.4,1.1,5.9,0.5,10468,-20.8
5.146,11148,256.7,262.8,391,93.5,0.6,6,0.5,10325,-20.4
5.16,11148,256.8,261.7,391,94,0.4,6,0.5,10163,-19.5
5.174,11150,254.6,261.6,392.8,94.4,0.3,5.7,0.5,9928,-17.8
5.189,11151,252.8,261.1,393.8,95.7,0.3,5.6,0.5,9774,-15.8
5.203,11151,252.1,259.8,394.2,96.9,0.2,5.8,0.5,9540,-13.6
5.217,11152,251.3,258.4,396,98,0.2,5.6,0.5,9423,-11.9
5.232,11153,251.2,257.6,396.7,98.3,0.3,5.5,0.5,9215,-10.2
5.247,11154,251.3,257.5,397.4,99.3,0.2,5.3,0.5,9055,-8.9
5.261,11155,251,258,399.4,99.8,0.4,5.2,0.5,8820,-8.1
5.276,11157,250.3,258.6,399.4,100.7,0.5,5,0.5,8757,-8.2
5.29,11158,249.8,258.1,400.5,100.9,0.6,4.9,0.5,8914,-8.5
5.305,11158,249.5,256,402.3,101.5,0.4,4.9,0.5,9051,-9.2
5.319,11159,250,251.1,402.3,102.2,0.1,4.9,0.5,9188,-10
5.334,11160,249.5,247.8,403.9,102.5,0.2,4.9,0.5,9293,-10.8
5.349,11161,248.4,244.5,405,102.7,0.3,4.9,0.5,9219,-11.3
5.364,11162,247,241.4,405.4,102.7,0.1,5,0.5,9214,-11.7
5.378,11163,246.8,241.1,407.4,102.7,0.4,5,0.5,9226,-11.8
5.393,11164,245.6,241.3,407.7,102.7,1,5.2,0.5,9168,-11.7
5.408,11165,244.9,241.3,408.8,103.9,0.7,5.3,0.5,9124,-11.7
5.423,11166,245,241.2,410.5,104.9,0.5,5.5,0.5,8968,-11.7
5.438,11168,244.4,242.2,410.5,106.2,0.4,5.4,0.5,8846,-12.1
5.453,11169,244.1,243.9,412.1,106.4,0.3,5.5,0.5,8649,-12.8
5.468,11169,243.2,244,413.2,106.9,0.3,5.6,0.5,8507,-13.7
5.483,11170,241.9,242.6,413.6,107.5,0.3,5.6,0.5,8336,-14.8
5.498,11172,241.1,242.3,415.6,108.4,0.3,5.4,0.5,8228,-15.7
5.513,11173,241.9,242.7,415.9,109,0.3,5.3,0.5,8071,-16.3
5.528,11173,241.1,243.5,416.9,108.8,0.3,5.3,0.5,7997,-16.3
5.543,11174,238.6,244.8,418.5,108.5,0.6,5.4,0.5,7861,-15.8
5.559,11176,236,246.6,418.5,107.9,0.3,5.4,0.5,7792,-14.6
5.574,11177,235.7,246.5,420.2,107.8,0.1,5.3,0.5,7916,-13
5.59,11177,235.6,242.6,421.3,107.5,0.2,5.3,0.5,7987,-11.4
5.605,11178,235.5,236.3,421.6,107.5,0.2,5.1,0.5,8192,-10
5.621,11180,235.5,233.1,423.9,107.5,0.1,5,0.5,8335,-8.8
5.636,11181,234.6,229.1,423.9,107.1,0.1,4.9,0.5,8310,-8.6
5.652,11181,233.7,226.1,425.1,106.3,0.3,5,0.5,8351,-8.9
5.667,11182,233.4,223.7,426.4,106.3,0,5.1,0.5,8372,-9.5
5.683,11183,234,221.1,426.7,106.4,0.1,5.1,0.5,8390,-10.5
5.699,11185,233.2,218.1,428.6,106.6,0.2,5.2,0.5,8395,-11.5
5.714,11185,233.1,216.3,429,106.7,0.1,5.2,0.5,8417,-12.5
5.73,11186,231.9,214,430,106.4,-0.1,5.3,0.5,8418,-13.5
5.746,11187,229,212.2,431.6,105.8,0.3,5.5,0.5,8399,-14.6
5.762,11189,226.5,214.5,431.6,106.2,1.2,5.4,0.5,8312,-15.7
5.778,11189,231.1,219.6,433.9,108.9,1.2,5.3,0.5,8190,-16.9
5.794,11190,230.7,220.3,434.2,110.6,0.8,5.5,0.5,8031,-17.5
5.81,11191,228.1,221.2,435.2,110.7,0.4,5.6,0.5,7940,-17.7
5.826,11192,224.6,222.9,436.7,109.8,0.2,5.6,0.5,7801,-17.2
5.842,11194,223.7,223.6,436.7,109,0,5.6,0.5,7624,-16.1
5.858,11194,221.8,221.2,438.9,108.2,0.2,5.5,0.5,7520,-14.3
5.875,11195,221.1,220.2,439.2,108,0,5.3,0.5,7406,-12.6
5.891,11196,223.2,219.4,440.5,108.9,0,5.3,0.5,7325,-10.9
5.908,11197,223.5,219,441.7,108.6,0,5.5,0.5,7227,-9.6
5.924,11199,219.8,219.2,442.1,106.9,0,5.5,0.5,7194,-9
5.941,11199,218.1,219.6,444.2,106.3,0.1,5.5,0.5,7233,-8.9
5.957,11200,218.9,219.7,444.2,106.5,0.4,5.5,0.5,7259,-9.5
5.974,11201,220,217.7,445.8,108.3,0.6,5.5,0.5,7529,-10.5
5.991,11202,221,213.1,446.6,110.7,0,5.4,0.5,7649,-11.5
6.007,11204,220.6,209.1,447.2,111,0.1,5.4,0.5,7695,-12.2
6.024,11205,217.2,206.8,449.1,110.3,0.1,5.6,0.5,7758,-12.4
6.041,11205,213,204.4,449.1,109.7,0,5.6,0.5,7790,-11.9
6.058,11206,214.7,202.7,451.2,109.7,0,5.5,0.5,7832,-11.1
6.075,11207,215.2,200.3,451.5,109.8,0.2,5.5,0.5,7856,-10.6
6.092,11208,214.8,198.3,452.6,110.4,0,5.5,0.5,7886,-10.4
6.109,11210,214.5,196.7,453.8,110.4,0.2,5.5,0.5,7904,-11
6.126,11211,214.2,195,454.4,110.4,0.1,5.6,0.5,7925,-12.1
6.143,11211,212.1,195.2,456.2,110.4,0.5,5.5,0.5,7936,-13.3
6.161,11212,211.3,195,456.2,110.9,0.1,5.3,0.5,7967,-14.2
6.178,11213,212.3,193.3,458,111.1,0.1,5.5,0.5,8000,-14.2
6.195,11214,209.8,191.7,458.6,111.1,0.1,5.5,0.5,8018,-13.5
6.212,11215,208,189.2,459.8,110.5,-0.1,5.4,0.5,8028,-12
6.23,11217,207.1,186.6,461,110.3,0,5.4,0.5,8052,-10.2
6.248,11218,206.2,184.5,461.6,110.3,0,5.5,0.5,8056,-8.6
6.266,11218,207.1,180.7,463.2,110.4,0,5.4,0.5,8087,-7.4
6.283,11219,207.9,179.3,463.5,110.6,0,5.5,0.5,8101,-7.2
6.301,11220,205.3,178.3,465.5,110.8,0.6,5.6,0.5,8099,-7.9
6.318,11221,205.8,179.3,465.5,111.3,0.5,5.4,0.5,8102,-9.3
6.336,11222,205.7,179.1,467.3,112.2,0.3,5.6,0.5,8117,-11
6.354,11223,205,178.7,467.9,113.3,0.3,5.5,0.5,8122,-12.7
6.372,11225,204.3,178.5,469,113.6,0.3,5.5,0.5,8128,-14.2
6.39,11226,202.8,178.3,470.1,113.9,0.3,5.5,0.5,8122,-15.2
6.407,11226,201.3,178,470.7,114,0.1,5.5,0.5,8099,-15.6
6.426,11227,201.3,177.6,472.4,114,0.3,5.5,0.5,8142,-15.2
6.444,11228,199,175.7,472.6,113.9,0,5.6,0.5,8155,-14.3
6.462,11229,198,174.7,474.5,113.6,0.1,5.5,0.5,8133,-13.1
6.481,11230,196.6,171.5,474.5,113.2,0,5.4,0.5,8138,-11.8
6.499,11231,196.5,169.7,476.5,113.3,0,5.3,0.5,8147,-11.2
6.518,11233,197.7,166.5,476.8,113.1,0.2,5.2,0.5,8153,-11.3
6.537,11234,194.9,166,478.3,112.8,0.2,5.3,0.5,8149,-12.1
6.556,11235,194.6,166.1,478.9,112.8,0.3,5.2,0.5,8178,-13.4
6.574,11236,194.8,165.3,480.2,112.9,0.1,5.3,0.5,8182,-14.3
6.593,11236,193.7,162.5,481,112.8,0.2,5.3,0.5,8192,-14.7
6.612,11237,191.9,160.6,482.1,112.2,0.1,5.4,0.5,8191,-14.4
6.631,11238,189.3,159.3,483.3,110.9,0,5.4,0.5,8175,-13.2
6.65,11239,188.5,157.5,484,110.4,0.1,5.2,0.5,8165,-11.9
6.67,11240,188.9,154.7,485.3,110.4,-0.1,5.2,0.5,8178,-10.6
6.689,11241,188.5,151.8,486.1,110.1,0.2,5.1,0.5,8173,-9.8
6.709,11242,188.4,149.3,487.5,109.8,-0.1,5.1,0.5,8163,-9.5
6.728,11243,186.5,148.7,488.3,109.2,0.3,5.1,0.5,8157,-9.5
6.748,11244,185.7,148.5,489.6,109.1,0.4,5,0.5,8129,-9.6
6.767,11245,185.6,147.2,490.1,109.1,0,5,0.5,8137,-9.5
6.787,11246,185.9,144.6,491.6,108.7,0.1,5,0.5,8143,-9.4
6.807,11247,183.7,141.4,492.1,107.9,0,5,0.5,8148,-9.3
6.826,11248,182.8,139.7,493.6,107.4,0,4.9,0.5,8130,-9.6
6.846,11249,182.7,138.1,494.1,107.2,0.2,5,0.5,8113,-10.3
6.866,11250,182.5,138.1,495.7,107.3,0.2,4.9,0.5,8050,-11.4
6.886,11251,182.9,139.4,496.1,107.5,0.3,4.9,0.5,7979,-12.3
6.907,11252,181,140.5,497.7,107.4,0.3,4.9,0.5,7861,-12.4
6.927,11253,179.8,142.9,498.1,106.7,0.2,5,0.5,7726,-11.3
6.947,11254,175.8,145.6,499.7,105,0.3,4.9,0.5,7566,-9.5
6.968,11255,177.4,146.4,500.4,104.7,-0.1,4.9,0.5,7409,-7.6
6.989,11256,177.3,145.3,501.7,104.6,0.1,5,0.5,7299,-6.8
7.009,11257,177.7,143.3,502.4,104.9,0.3,4.9,0.5,7150,-7.3
7.03,11258,177.1,146.4,503.6,105.1,0.5,4.9,0.5,7059,-8.9
7.051,11259,176.3,153.3,504.7,105.5,1.5,4.9,0.5,6900,-11
7.071,11260,175.1,158.6,505.6,105.6,1.2,4.8,0.5,6788,-12.7
7.092,11261,173.9,161.1,506.6,105.5,1.1,4.7,0.5,6734,-13.6
7.113,11262,173.3,161.7,507.5,105.6,0.5,4.6,0.5,6630,-13.6
7.134,11263,172.3,161.7,508.8,105.1,0.1,4.6,0.5,6562,-12.6
7.156,11264,170.1,162.6,509.6,103.4,0.1,4.6,0.5,6553,-10.7
7.177,11265,167.9,162.8,511,102.2,0.4,4.5,0.5,6541,-8.8
7.199,11266,169.8,162.1,511.5,102.2,0.3,4.2,0.5,6585,-6.9
7.221,11267,169.7,159.7,513.2,101.7,0.1,4.2,0.5,6684,-5.4
7.242,11268,169,156.5,513.2,100.4,0.3,4.2,0.5,6784,-4.4
7.264,11269,166.2,154.6,515.1,98.3,0.1,4.1,0.5,6865,-3.7
7.286,11271,167.7,152.4,515.6,98,0.3,4,0.5,6943,-3.7
7.308,11272,168.2,150.7,517,98.4,0.3,3.9,0.5,7043,-4.4
7.329,11273,168.1,150.1,517.8,98.4,1.1,3.9,0.5,7123,-5.8
7.351,11273,166.8,152,518.9,98.5,2,3.8,0.5,7187,-7.4
7.373,11274,166.3,152.2,520,99.1,2.1,3.7,0.5,7240,-8.5
7.395,11275,166.3,152.1,520.7,99,2.1,3.6,0.5,7316,-9
7.417,11276,163.5,152.9,522.1,98.5,2.2,3.6,0.5,7377,-8.8
7.439,11277,164.4,152.2,522.6,98.3,1.9,3.6,0.5,7459,-8.4
7.461,11278,162.5,151.3,524.4,98.2,1.8,3.5,0.5,7526,-7.8
7.484,11279,163.7,150.1,524.6,98,1.9,3.5,0.5,7603,-7.4
7.506,11280,161.6,151.4,526.2,97.8,2.2,3.4,0.5,7632,-7.2
7.529,11282,161.9,151.6,526.9,98,2.4,3.4,0.5,7654,-7
7.552,11282,160.8,151.9,528,97.8,2.5,3.4,0.5,7706,-6.8
7.574,11283,160.1,152.4,529,97.8,2.8,3.4,0.5,7768,-6.5
7.597,11284,160,152,529.8,97.8,2.6,3.2,0.5,7833,-6.2
7.62,11285,159.7,151.3,531.3,97.6,3.1,3,0.5,7873,-5.8
7.643,11286,158.4,151.9,531.8,96.9,3.2,2.9,0.5,7901,-5.6
7.666,11287,158.2,153,533.3,96.4,3.7,2.7,0.5,7914,-5.7
7.689,11288,158.2,152.6,534,96.1,3.6,2.5,0.5,7958,-6.2
7.712,11290,157.7,152.5,535.1,95.4,4.3,2.5,0.5,7999,-6.8
7.736,11290,157.8,153.7,536.4,94.2,4.6,2.6,0.5,7996,-7.5
7.759,11291,155.6,154.4,536.9,93.6,4.9,2.4,0.5,8036,-7.7
7.782,11292,155.9,153.3,538.5,91.9,4.7,2.4,0.5,8057,-7.6
7.806,11293,154.5,153.8,539,90.3,5,2.1,0.5,8059,-7.2
7.829,11294,154.4,153.3,540.3,88.8,4.7,2.2,0.5,8089,-6.9
7.853,11296,153.7,152.8,541.4,86.8,5.1,2.1,0.5,8117,-6.7
7.877,11296,153.4,152.3,542,86.3,5.1,2.1,0.5,8141,-6.6
7.901,11297,152,152.8,543.8,85.3,5.6,2.2,0.5,8147,-6.8
7.925,11298,152.7,152.6,544,85.4,5.6,2.1,0.5,8158,-7
7.949,11299,151.2,152.5,545.4,84.6,5.9,2.2,0.5,8170,-7.3
7.973,11300,150.8,152.1,546.5,84.6,5.8,2.1,0.5,8181,-7.4
7.998,11301,150.2,151.9,547.1,84.3,5.8,2.1,0.5,8173,-7.3
8.022,11302,149.3,151,548.8,84,5.5,2.2,0.5,8174,-7.1
8.046,11303,148.7,151,549.1,83.8,5.5,2.2,0.5,8166,-6.7
8.071,11304,148,149.9,550.4,83.9,5.3,2.3,0.5,8188,-6.4
8.096,11306,148,149.7,551.7,83.4,5.5,2.3,0.5,8200,-6.2
8.12,11306,146.5,148.3,552.1,83.8,5.3,2.2,0.5,8226,-6.4
8.145,11307,147.8,147.6,553.7,84.5,5.2,2.3,0.5,8242,-6.7
8.17,11308,145.7,147.2,554.3,84.3,5.6,2.3,0.5,8244,-6.7
8.195,11309,145.2,147.5,555.3,84.3,5.7,2.2,0.5,8263,-6.3
8.221,11310,143.9,145.5,557,84.5,5.3,2.1,0.5,8276,-5.8
8.246,11311,145,145.4,557.4,84,5.4,2.2,0.5,8248,-5.6
8.271,11312,143.5,144.9,558.6,84,5.3,2,0.5,8260,-5.8
8.296,11313,143.6,144.6,559.8,84,5.6,2,0.5,8249,-6.1
8.322,11314,142.2,143.9,560.2,83.9,6,2,0.5,8246,-6.3
8.347,11315,142.5,143.9,561.7,83.9,6.2,2,0.5,8273,-6.1
8.374,11316,141.5,142.8,562.8,83.3,6,1.9,0.5,8289,-5.2
8.399,11318,140.6,142.6,563.4,82.6,5.9,1.8,0.5,8296,-4.1
8.426,11318,140.2,141.1,564.9,81.5,5.5,1.7,0.5,8313,-3.1
8.451,11319,140.2,140.6,565.7,81.5,5.8,1.6,0.5,8311,-3
8.477,11320,141.2,140.3,566.5,81.7,6.3,1.6,0.5,8321,-3.7
8.503,11321,139.3,141,568,82.1,7.5,1.6,0.5,8367,-4.8
8.529,11322,139.6,140.9,568.6,83.2,7.9,1.6,0.5,8367,-5.5
8.556,11323,137.9,141.5,569.5,83.6,8.9,1.6,0.5,8307,-6
8.582,11325,139.3,141.2,571.1,84.4,9.3,1.6,0.5,8316,-6.1
8.609,11325,137.4,141.1,571.7,85.1,9.8,1.4,0.5,8309,-5.9
8.636,11326,137,140.7,572.6,85.1,9.8,1.5,0.5,8338,-5.7
8.662,11327,135.6,140.6,574.2,85.2,10,1.4,0.5,8331,-5.6
8.689,11328,136.6,139.7,574.8,85.3,9.7,1.4,0.5,8303,-5.3
8.716,11329,135.2,139.5,575.7,84.5,9.8,1.4,0.5,8295,-4.8
8.743,11330,134.9,138.7,577.2,84.5,9.4,1.3,0.5,8312,-4.2
8.77,11331,134.4,138.4,577.7,83.9,9.2,1.4,0.5,8306,-3.9
8.797,11332,134.2,137.6,578.7,84,8.8,1.3,0.5,8313,-3.9
8.824,11333,133.8,137.5,580.1,84.2,9.2,1.3,0.5,8323,-4.2
8.852,11334,133.3,137.3,581,85.2,9.4,1.3,0.5,8295,-4.7
8.879,11335,133.5,137.1,581.7,84.8,10.2,1.3,0.5,8300,-5.3
8.907,11336,132.3,136.1,583.1,86,10,1.2,0.5,8335,-5.7
8.934,11337,132,135.8,584,85.1,10.7,1.3,0.5,8307,-5.7
8.962,11338,130.7,135.7,584.6,85.7,10.7,1.2,0.5,8311,-5.3
8.99,11339,130.9,135.3,586.1,85.1,11.3,1.2,0.5,8316,-4.7
9.018,11340,129.5,135,587.4,86,11,1.2,0.5,8303,-4.2
9.046,11341,130.6,134.5,587.8,86.5,11.6,1.2,0.5,8305,-3.9
9.074,11342,129.3,134.5,589,87.9,11.8,1.1,0.5,8299,-3.4
9.102,11343,129.1,133.6,590.5,88.8,12.6,1.1,0.5,8288,-3
9.131,11344,128.8,133.9,591.2,90,12.6,0.9,0.5,8266,-2.9
9.159,11345,128.6,132.9,591.9,90.2,13.4,0.8,0.5,8252,-3.2
9.188,11346,128.3,133.1,593.3,90.8,13.5,0.8,0.5,8245,-4
9.216,11347,127.7,132.2,594.4,91,15.8,0.8,0.5,8270,-4.7
9.245,11348,127.6,132.1,595,93,15.3,0.8,0.5,8254,-5
9.274,11349,126.4,131.3,596.2,91.3,17.5,0.8,0.5,8251,-4.8
9.303,11350,126.9,131.3,597.5,92.3,16.5,0.9,0.5,8259,-4.4
9.332,11351,125.1,130.1,598.2,89.8,18,0.7,0.5,8245,-4.2
9.361,11352,127,130.1,598.9,89.5,16.4,0.7,0.5,8255,-4.3
9.39,11353,124.5,128.7,600.3,88,17.8,0.6,0.5,8258,-4.6
9.419,11354,125.3,128.8,601.6,88.3,16.9,0.6,0.5,8250,-4.8
9.449,11355,123.4,127.9,602.2,87.3,17.5,0.5,0.5,8213,-4.8
9.478,11356,123.6,128.1,603.1,86.7,17.3,0.6,0.5,8223,-4.6
9.508,11357,122.8,126.9,604.5,86.7,16.9,0.5,0.5,8218,-4.5
9.537,11358,122.7,127,605.4,84.6,17,0.6,0.5,8208,-4.3
9.568,11359,121.5,125.7,606.1,85.1,17.2,0.5,0.5,8212,-3.7
9.597,11360,121.5,125.8,607.2,84.1,17.2,0.5,0.5,8179,-2.6
9.628,11361,120.5,124.5,608.5,84.3,17.3,0.5,0.5,8199,-1.5
9.658,11362,120.9,124.7,609.7,84.1,18.2,0.1,0.5,8192,-1
9.688,11363,121.4,123.8,610.4,82.8,18.4,0,0.5,8187,-1.4
9.718,11364,120.8,124.2,611.3,80.1,19.3,0,0.5,8197,-2.1
9.749,11365,120.9,123.2,612.6,78.8,19,0,0.5,8204,-2.7
9.779,11366,119.9,123.4,613.7,75.9,19.8,0,0.5,8190,-3
9.809,11367,120.2,122.6,614.5,75.1,19.2,0,0.5,8184,-2.9
9.84,11368,119.1,122.8,615.3,74,19.5,0,0.5,8185,-2.9
9.871,11369,119.9,122,616.6,74.9,19.3,0,0.5,8170,-3.3
9.901,11370,118.1,122.3,617.9,73.8,20.5,0,0.5,8147,-3.8
9.932,11371,119.2,121.1,618.5,76,20.4,0,0.5,8137,-4.3
9.962,11372,117.1,121.3,619.2,72.6,21.6,0,0.5,8127,-4.6
9.994,11373,117.9,120,620.5,75.7,20.9,0,0.5,8088,-4.6
10.024,11374,116.7,120.1,621.8,71.3,22.6,0,0.5,8075,-4.5
10.056,11375,116.6,119.4,622.8,75.6,21.8,0,0.5,8049,-4.2
10.088,11376,115.8,119,623.5,70.8,22.9,0,0.5,8030,-3.8
10.119,11377,115.6,118.8,624.4,74.2,21.8,0,1,8039,-3.3
10.151,11378,115.5,118.6,625.7,72.1,22.5,0,1,8010,-3
10.182,11379,114.8,118.5,627.1,75,22.2,0,1,8015,-3
10.214,11380,115,117.6,627.8,74.9,23.1,0,1,7952,-3.1
10.246,11381,114,117.7,628.6,75.7,22.8,0,1,7963,-3.2
10.278,11382,114.3,116.8,629.5,75.1,22.9,0,1,7912,-3.3
10.31,11383,113.2,116.9,630.9,75.1,22.8,0,1,7945,-3.3
10.343,11384,114.1,116.4,632,77.5,23.2,0,1,7869,-3.5
10.374,11385,112.4,116.2,632.9,77.2,23.6,0,1,7900,-3.5
10.407,11386,112.9,115.7,633.7,78.8,23.6,0,1,7831,-3.5
10.439,11387,111.4,115.5,634.7,75.8,23.5,0,1,7851,-3.5
10.473,11388,111.9,115,635.8,76.7,23.5,0,1,7787,-3.5
10.505,11389,110.7,114.8,637,75.3,23.3,0,1.6,7809,-3.4
10.538,11390,110.5,114.5,638.2,76.4,23.6,0,2.1,7804,-3
10.571,11391,110.5,115.1,638.9,75.1,23.4,0,3.1,7827,-2.7
10.604,11392,109.8,114.6,639.6,75.6,23.8,0,3.7,7798,-2.4
10.638,11393,110.5,114.8,640.8,73,23.5,0,4.2,7806,-2.2
10.671,11394,109,114.3,642,75.7,23.8,0,4.7,7784,-2.1
10.704,11395,110.2,114.3,643.2,71.5,23.5,0,5.2,7811,-1.9
10.738,11396,108.6,113.9,644.2,73.5,23.8,0,5.2,7817,-1.7
10.771,11397,109.1,114.7,645,71.8,23.5,0,5.2,7874,-1.6
10.805,11398,108.3,113.9,645.7,72.6,23.8,0,5.2,7962,-1.5
10.839,11399,108.8,114.2,646.9,70.9,23.7,0,5.2,8001,-1.4
10.873,11400,107.9,113.5,648.1,71.2,23.7,0,5.2,8102,-1.5
10.906,11401,108.7,114.1,649.3,72.1,23.5,0,5.2,8155,-1.4
10.94,11402,107.3,115.5,650.3,71.8,24.2,0,5.2,7869,-1.5
10.974,11403,108.1,114.5,651.2,72.1,25.6,0,5.8,7793,-1.6
11.008,11404,107.3,114.2,652.1,72,25.1,0,6.3,7745,-1.6
11.042,11405,107.3,113.5,652.8,68,25,0,6.8,7752,-1.4
11.076,11406,107.4,114.6,654,69.2,24.9,0,7.3,7802,-1
11.11,11407,106.9,114.7,655.2,69.2,25.3,0,7.9,7794,-0.7
11.144,11408,107.2,115.2,656.4,69.2,25.5,0,8.4,7843,-0.4
11.179,11409,106.6,114.7,657.5,67.5,25.3,0,9.9,7818,-0.1
11.213,11410,107.2,115.6,658.2,66.2,24.6,0,11,7916,0.1
11.247,11411,106.6,115.7,659.1,66,25.2,0,10.5,7868,0.4
11.281,11412,108,116.8,660,63.9,24.4,0,11,7982,0.9
11.315,11413,106.4,116.7,661.1,63.5,24.6,0,11,7917,1
11.349,11414,108.1,117.3,662.3,62.1,24,0,11,8005,1
11.383,11415,106.8,116.9,663.5,60.9,24.4,0,11,7962,0.9
11.418,11416,107.8,117.2,664.4,61.8,24.8,0,11.5,8008,0.8
11.451,11417,107.6,117.3,665.3,60.7,25.5,0,12,8002,0.7
11.486,11418,107.6,118,666.3,60.2,25.3,0,12.6,8043,1
11.519,11419,107.9,118.5,667.2,58.9,25.1,0,12.6,8051,1.4
11.553,11420,107.9,118.5,668.4,58.6,25,0,12.6,8064,1.5
11.588,11421,108.3,118.9,669.6,58.6,25.1,0,12.6,8071,1.4
11.621,11422,108,118,670.8,58,25.4,0,13.6,8050,1.2
11.655,11423,108.9,119.4,671.5,57.5,25.3,0,14.7,8125,1.3
11.688,11424,108,119.1,672.4,55.4,25,0,14.7,8108,1.6
11.723,11425,110.1,120.4,673.1,54.4,24.3,0,15.7,8210,2
11.756,11426,108.4,120.4,674.3,51.5,23.9,0,15.7,8188,2.4
11.789,11427,110.1,121.3,675.6,51.5,23.4,0,15.7,8262,2.6
11.823,11428,108.8,121.1,676.8,49.2,23.3,0,15.7,8241,2.8
11.856,11429,110.2,121.9,677.7,49.2,23,0,15.7,8317,2.7
11.889,11430,110.3,122.5,678.5,49.7,22.7,0,15.7,8369,2.5
11.923,11431,110.9,122.1,679.2,48.8,23.4,0,15.2,8255,2.2
11.955,11432,110.9,122.4,680.5,50.7,24.3,0,15.2,8337,2
11.988,11433,111.2,122.6,681.7,49.8,24.4,0,15.2,8302,2
12.021,11434,111.6,123.7,682.9,51.6,24.1,0,15.2,8444,2
12.054,11435,111.6,123,683.7,51.8,24.9,0,14.7,8310,1.8
12.087,11436,111.9,122.9,684.6,53.2,26,0,15.2,8355,1.9
12.119,11437,111.7,122.9,685.4,55.7,26.7,0,15.2,8380,2.2
12.152,11438,112.6,123.7,686.7,51.7,26,0,15.7,8402,2.6
12.184,11439,112.1,124.1,687.9,56.2,26.1,0,15.7,8499,2.9
12.217,11440,113.7,124.4,688.8,53.3,25.6,0,15.7,8439,2.7
12.249,11441,112.9,124.8,689.7,56.5,26.1,0,15.7,8519,2.6
12.282,11442,114.4,125.2,690.5,52.8,25.4,0,15.7,8490,2.5
12.314,11443,113.5,126.1,691.7,54.4,25.4,0,15.7,8627,2.6
12.346,11444,114.6,125.5,693,53,25.7,0,15.7,8508,2.6
12.378,11445,114.2,126.8,693.8,55.2,25.9,0,15.7,8652,2.5
12.41,11446,115.2,126.2,694.7,55.3,26.2,0,15.2,8548,2.2
12.441,11447,115,127,695.5,56.5,26.2,0,16.2,8674,1.7
12.473,11448,115.2,127,696.8,55.8,26.5,0,17.3,8636,1.6
12.505,11449,115.3,127.8,698.1,55.8,26.2,0,17.3,8688,1.9
12.537,11450,115.4,128.2,699,55.2,25.8,0,18.3,8744,2.2
12.568,11451,116,128.8,699.9,54.9,25.6,0,18.8,8767,2.4
12.6,11452,115.9,129.5,700.6,55.9,25.9,0,19.9,8814,2.4
12.631,11453,116.7,129.2,701.9,55,26.6,0,20.9,8750,2.4
12.663,11454,116.2,130.1,703.2,56,26.9,0,22,8893,2.4
12.694,11455,117.2,130.1,704,55.2,27.2,0,23.6,8819,2.4
12.725,11456,116.9,130.8,704.6,55.1,27.4,0,25.1,8937,2.5
12.756,11457,117.7,131.3,705.8,54.9,27.4,0,26.2,8937,2.8
12.788,11458,117.5,132.4,707.1,53.3,27,0,26.7,9019,3
12.819,11459,118.4,132.7,708.3,51.8,26.9,0,27.7,9010,3.3
12.849,11460,118.2,133.6,708.9,49.8,26.2,0,28.8,9133,3.7
12.881,11461,118.9,134.4,709.7,48.4,26.2,0,29.8,9135,4.1
12.911,11462,119.6,134.6,711,46.3,25.9,0,30.4,9138,4.1
12.942,11463,119.7,136.1,712.4,47.5,26,0,30.9,9316,3.9
12.973,11464,120.5,135.3,713.1,44.9,26.1,0,31.9,9154,3.8
13.003,11465,120.3,136.7,713.8,45.9,26.2,0,31.9,9343,3.8
13.033,11466,121.5,136.6,715.1,43.3,26.1,0,32.5,9265,3.9
13.063,11467,121.1,137.2,716.4,42.7,26,0,33,9350,4
13.093,11468,122.4,138.2,717.3,43.5,25.6,0,34,9450,4
13.123,11469,122,138.1,717.9,41.6,26,0,34.6,9345,4.2
13.153,11470,123.2,138.9,719.1,42.4,26,0,35.6,9552,4.5
13.183,11471,122.4,139.3,720.6,42.4,25.7,0,37.7,9526,4.9
13.213,11472,124.3,140.9,721.1,39.7,25.5,0,39.3,9594,5.2
13.242,11473,123.6,140.8,721.9,38.6,25.4,0,40.8,9606,5.4
13.271,11474,125.5,142.7,723.3,40,25.2,0,41.9,9774,5.5
13.3,11475,125.1,143.1,724.5,37.6,25.1,0,44.5,9729,5.4
